floor_family_id,component,floor_category,floor_type,span_behavior,manufacturer,material_family,construction_method,support_condition,unit,material_concrete_id,material_screed_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,vibration_limit,fire_rating,acoustic_note,requires_rebar,requires_pt,requires_screed,requires_topping,requires_fireproofing,beam_requirements,can_span_to_columns,can_span_to_walls,source,notes
fpmccann_solid_plank_75_100_y,floor,precast,solid_plank,one-way,FP McCann,precast,,,metric,pc_fpmccann,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic,solid composite solid_plank 75+100 propped
fpmccann_solid_plank_100_50_y,floor,precast,solid_plank,one-way,FP McCann,precast,,,metric,pc_fpmccann,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic,solid composite solid_plank 100+50 propped
fpmccann_solid_plank_100_100_y,floor,precast,solid_plank,one-way,FP McCann,precast,,,metric,pc_fpmccann,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic,solid composite solid_plank 100+100 propped
creagh_hc_100,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x100 Hollowcore
creagh_hc_150,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x150 Hollowcore
creagh_hc_150_solid,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x150 Hollowcore
creagh_hc_200,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x200 Hollowcore
creagh_hc_250,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x250 Hollowcore
creagh_hc_300,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x300 Hollowcore
creagh_hc_350,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x350 Hollowcore
creagh_hc_400,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x400 Hollowcore
creagh_hc_450,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x450 Hollowcore
creagh_hc_500,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x500 Hollowcore
creagh_hc_comp_175_100,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x175 HC composite (unit 100)
creagh_hc_comp_225_150,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x225 HC composite (unit 150)
creagh_hc_comp_225_150_solid,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x225 HC composite (unit 150 solid)
creagh_hc_comp_275_200,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x275 HC composite (unit 200)
creagh_hc_comp_325_250,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x325 HC composite (unit 250)
creagh_hc_comp_375_300,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x375 HC composite (unit 300)
creagh_hc_comp_425_350,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x425 HC composite (unit 350)
creagh_hc_comp_475_400,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x475 HC composite (unit 400)
creagh_hc_comp_525_450,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x525 HC composite (unit 450)
creagh_hc_comp_575_500,floor,precast,hollowcore,one-way,Creagh,precast,,,metric,pc_creagh,screed,pt,rebar,,,,,,,,,,,secondary,,,,1200x575 HC composite (unit 500)
comflor46_normal_weight,floor,composite,composite_deck,one-way,ComFlor,composite,,,metric,concrete,screed,,rebar,eu_steel_0.9,,,,,,,,,,secondary,,,,ComFlor46 single FR60 SD120 A142 G0.9
pci_12DT28,floor,precast,double_tee,one-way,PCI,precast,,,imperial,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,PCI Design Handbook (table values),12DT28 108-S
pci_12DT28_plus3,floor,precast,double_tee,one-way,PCI,precast,,,imperial,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,PCI Design Handbook (table values),12DT28_PLUS3 108-S
coreslab_hc_6in_n3,floor,precast,hollowcore,one-way,Coreslab (Orlando),precast,,,imperial,pc_coreslab_orlando,screed,pt,rebar,,,,,,,,,,,secondary,,,Coreslab Orlando web catalog D1 (6in CS composite unit wt=72 psf); load table psf as provided,6in Coreslab N=3 composite
coreslab_hc_6in_n4,floor,precast,hollowcore,one-way,Coreslab (Orlando),precast,,,imperial,pc_coreslab_orlando,screed,pt,rebar,,,,,,,,,,,secondary,,,Coreslab Orlando web catalog D1 (6in CS composite unit wt=72 psf); load table psf as provided,6in Coreslab N=4 composite
coreslab_hc_6in_n5,floor,precast,hollowcore,one-way,Coreslab (Orlando),precast,,,imperial,pc_coreslab_orlando,screed,pt,rebar,,,,,,,,,,,secondary,,,Coreslab Orlando web catalog D1 (6in CS composite unit wt=72 psf); load table psf as provided,6in Coreslab N=5 composite
coreslab_hc_6in_n6,floor,precast,hollowcore,one-way,Coreslab (Orlando),precast,,,imperial,pc_coreslab_orlando,screed,pt,rebar,,,,,,,,,,,secondary,,,Coreslab Orlando web catalog D1 (6in CS composite unit wt=72 psf); load table psf as provided,6in Coreslab N=6 composite
coreslab_hc_6in_n7,floor,precast,hollowcore,one-way,Coreslab (Orlando),precast,,,imperial,pc_coreslab_orlando,screed,pt,rebar,,,,,,,,,,,secondary,,,Coreslab Orlando web catalog D1 (6in CS composite unit wt=72 psf); load table psf as provided,6in Coreslab N=7 composite
bison_hc_150,floor,precast,hollowcore,one-way,Bison Precast,precast,,,metric,pc_bison,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic,150 Hollowcore
bison_hc_150_sound,floor,precast,hollowcore,one-way,Bison Precast,precast,,,metric,pc_bison,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic,150 Sound slab
bison_hc_200,floor,precast,hollowcore,one-way,Bison Precast,precast,,,metric,pc_bison,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic,200 Hollowcore
bison_hc_250,floor,precast,hollowcore,one-way,Bison Precast,precast,,,metric,pc_bison,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic,250 Hollowcore
coreslab_hc_8in,floor,precast,hollowcore,one-way,Coreslab (Orlando),precast,,,imperial,pc_coreslab_orlando,screed,pt,rebar,,,,,,,,,,,secondary,,,,"8"" Coreslab 3 top strands composite"
coreslab_hc_10in,floor,precast,hollowcore,one-way,Coreslab (Orlando),precast,,,imperial,pc_coreslab_orlando,screed,pt,rebar,,,,,,,,,,,secondary,,,,"10"" Coreslab 4 top strands composite"
flood_omnia_reinf,floor,precast,solid_plank,one-way,flood,precast,,,metric,concrete,screed,,rebar,,,,,,,,,,,secondary,,,,Flood_Omnia_SD125
flood_super_voidslab,floor,precast,solid_plank,one-way,flood,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic — max is 0.000651 according to doc,Flood_SuperVoidslab_TD250
fsw_propped_100,floor,precast,solid_plank,one-way,Flood Precast,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic — max is 0.000651 according to doc,fsw_propped_100_75_175_LL1.5_S6.65
fsw_propped_125,floor,precast,solid_plank,one-way,Flood Precast,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic — max is 0.000651 according to doc,fsw_propped_125_75_200_LL1.5_S7.60
fsw_propped_150,floor,precast,solid_plank,one-way,Flood Precast,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic — max is 0.000651 according to doc,fsw_propped_150_75_225_LL1.5_S8.60
fsw_unpropped_100,floor,precast,solid_plank,one-way,Flood Precast,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic — max is 0.000651 according to doc,fsw_unpropped_100_75_175_LL1.5_S4.20
fsw_unpropped_125,floor,precast,solid_plank,one-way,Flood Precast,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic — max is 0.000651 according to doc,fsw_unpropped_125_75_200_LL1.5_S5.20
fsw_unpropped_150,floor,precast,solid_plank,one-way,Flood Precast,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,heuristic — max is 0.000651 according to doc,fsw_unpropped_150_75_225_LL1.5_S6.20
spcf_nu_150_75_propped,floor,composite,composite_deck,one-way,Precast Flooring Federation members,composite,,,metric,concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,heuristic,spcf_nu_150_75_propped_LL0.75_S7.3
spcf_nu_150_75_unpropped,floor,composite,composite_deck,one-way,Precast Flooring Federation members,composite,,,metric,concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,heuristic,spcf_nu_150_75_unpropped_LL0.75_S3.8
spcf_nu_175_100_propped,floor,composite,composite_deck,one-way,Precast Flooring Federation members,composite,,,metric,concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,heuristic,spcf_nu_175_100_propped_LL0.75_S8.1
spcf_nu_175_100_unpropped,floor,composite,composite_deck,one-way,Precast Flooring Federation members,composite,,,metric,concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,heuristic,spcf_nu_175_100_unpropped_LL0.75_S5.0
spcf_wu_165_up50_unpropped,floor,composite,composite_deck,one-way,Precast Flooring Federation members,composite,,,metric,concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,heuristic,spcf_wu_165_up50_unpropped_LL25_S3.0
spcf_wu_200_up85_unpropped,floor,composite,composite_deck,one-way,Precast Flooring Federation members,composite,,,metric,concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,heuristic,spcf_wu_200_up85_unpropped_LL33_S3.0
spcf_wu_225_up110_unpropped,floor,composite,composite_deck,one-way,Precast Flooring Federation members,composite,,,metric,concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,heuristic,spcf_wu_225_up110_unpropped_LL39_S3.0
spcf_wu_250_up135_unpropped,floor,composite,composite_deck,one-way,Precast Flooring Federation members,composite,,,metric,concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,heuristic,spcf_wu_250_up135_unpropped_LL45_S3.0
spcf_wu_275_up160_unpropped,floor,composite,composite_deck,one-way,Precast Flooring Federation members,composite,,,metric,concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,heuristic,spcf_wu_275_up160_unpropped_LL51_S3.0
spcf_wu_300_up185_unpropped,floor,composite,composite_deck,one-way,Precast Flooring Federation members,composite,,,metric,concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,heuristic,spcf_wu_300_up185_unpropped_LL57_S3.0
verco_2_0D_NWC,floor,composite,composite_deck,one-way,"Verco Decking, Inc.",composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,Verco Deck Solutions p103 NWC,verco_2_0D_NWC_d4in_g22_L10ft_W354psf
verco_2_0D_LWC,floor,composite,composite_deck,one-way,"Verco Decking, Inc.",composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,Verco Deck Solutions p104 LWC,verco_2_0D_LWC_d4in_g22_L10ft_W350psf
verco_PLW3_NWC,floor,composite,composite_deck,one-way,"Verco Decking, Inc.",composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,Verco Deck Solutions p111 NWC,verco_PLW3_36_W3_36_NWC_d5in_g22_L8ft_W587psf
verco_PLW3_LWC,floor,composite,composite_deck,one-way,"Verco Decking, Inc.",composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,Verco Deck Solutions p112 LWC,verco_PLW3_36_W3_36_LWC_d5in_g22_L8ft_W573psf
verco_PLW2_NWC,floor,composite,composite_deck,one-way,"Verco Decking, Inc.",composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,Verco Deck Solutions p115 NWC,verco_PLW2_36_W2_36_NWC_d4in_g22_L6ft_W765psf
verco_PLW2_LWC,floor,composite,composite_deck,one-way,"Verco Decking, Inc.",composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,Verco Deck Solutions p116 LWC,verco_PLW2_36_W2_36_LWC_d4in_g22_L6ft_W739psf
verco_PLB_NWC,floor,composite,composite_deck,one-way,"Verco Decking, Inc.",composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,Verco Deck Solutions p119 NWC,verco_PLB_36_B_36_NWC_d3p5in_g22_L4ft_W1365psf
verco_PLB_LWC,floor,composite,composite_deck,one-way,"Verco Decking, Inc.",composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,Verco Deck Solutions p120 LWC,verco_PLB_36_B_36_LWC_d3p5in_g22_L4ft_W1295psf
verco_BR_NWC,floor,composite,composite_deck,one-way,"Verco Decking, Inc.",composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,Verco Deck Solutions p127 NWC,verco_BR_36_NWC_d3p5in_g22_L4ft_W1963psf
verco_BR_LWC,floor,composite,composite_deck,one-way,"Verco Decking, Inc.",composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,Verco Deck Solutions p128 LWC,verco_BR_36_LWC_d3p5in_g22_L4ft_W1885psf
vulcraft_2_0D_NWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p74",vulcraft_2_0D_NWC_d4in_g22_L10ft_W229psf
vulcraft_2_0D_LWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p75",vulcraft_2_0D_LWC_d4in_g22_L10ft_W193psf
vulcraft_3_5D_NWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p78",vulcraft_3_5D_NWC_d5p5in_g20_L15ft_W184psf
vulcraft_3_5D_LWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p79",vulcraft_3_5D_LWC_d5p5in_g20_L15ft_W144psf
vulcraft_1_5VL_NWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p82",vulcraft_1_5VL_NWC_d3p5in_g20_L10ft_W124psf
vulcraft_1_5VL_LWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p83",vulcraft_1_5VL_LWC_d3p5in_g20_L10ft_W97psf
vulcraft_1_5VLR_NWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p86",vulcraft_1_5VLR_NWC_d3p5in_g20_L10ft_W160psf
vulcraft_1_5VLR_LWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p87",vulcraft_1_5VLR_LWC_d3p5in_g20_L10ft_W125psf
vulcraft_2VLI_NWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p90",vulcraft_2VLI_NWC_d4in_g20_L10ft_W190psf
vulcraft_2VLI_LWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p91",vulcraft_2VLI_LWC_d4in_g20_L10ft_W150psf
vulcraft_3VLI_NWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_nw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p94",vulcraft_3VLI_NWC_d5in_g20_L10ft_W285psf
vulcraft_3VLI_LWC,floor,composite,composite_deck,one-way,Vulcraft (Nucor),composite,,,imperial,us_lw_concrete,screed,,rebar,steel,,,,,,,,,,secondary,,,"Vulcraft Deck Solutions July 2023, p95",vulcraft_3VLI_LWC_d5in_g20_L10ft_W270psf
stressline_bb_105x150_510_1970,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","105x150 @ 510 mm centres, 1970 kg/m3 block"
stressline_bb_105x150_510_1350,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","105x150 @ 510 mm centres, 1350 kg/m3 block"
stressline_bb_105x150_510_650,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","105x150 @ 510 mm centres, 650 kg/m3 block"
stressline_bb_125x150_530_1970,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x150 @ 530 mm centres, 1970 kg/m3 block"
stressline_bb_125x150_530_1350,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x150 @ 530 mm centres, 1350 kg/m3 block"
stressline_bb_125x150_530_650,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x150 @ 530 mm centres, 650 kg/m3 block"
stressline_bb_165x150_570_1970,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","165x150 @ 570 mm centres, 1970 kg/m3 block"
stressline_bb_165x150_570_1350,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","165x150 @ 570 mm centres, 1350 kg/m3 block"
stressline_bb_165x150_570_650,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","165x150 @ 570 mm centres, 650 kg/m3 block"
stressline_bb_125x225_530_1970,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x225 @ 530 mm centres, 1970 kg/m3 block"
stressline_bb_125x225_530_1350,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x225 @ 530 mm centres, 1350 kg/m3 block"
stressline_bb_125x225_530_650,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x225 @ 530 mm centres, 650 kg/m3 block"
stressline_bb_105x150_510/285_1970,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","105x150 @ 510/285 mm centres, 1970 kg/m3 block"
stressline_bb_105x150_510/285_1350,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","105x150 @ 510/285 mm centres, 1350 kg/m3 block"
stressline_bb_105x150_510/285_650,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","105x150 @ 510/285 mm centres, 650 kg/m3 block"
stressline_bb_125x150_530/305_1970,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x150 @ 530/305 mm centres, 1970 kg/m3 block"
stressline_bb_125x150_530/305_1350,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x150 @ 530/305 mm centres, 1350 kg/m3 block"
stressline_bb_125x150_530/305_650,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x150 @ 530/305 mm centres, 650 kg/m3 block"
stressline_bb_165x150_570/345_1970,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","165x150 @ 570/345 mm centres, 1970 kg/m3 block"
stressline_bb_165x150_570/345_1350,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","165x150 @ 570/345 mm centres, 1350 kg/m3 block"
stressline_bb_165x150_570/345_650,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","165x150 @ 570/345 mm centres, 650 kg/m3 block"
stressline_bb_125x225_530/305_1970,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x225 @ 530/305 mm centres, 1970 kg/m3 block"
stressline_bb_125x225_530/305_1350,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x225 @ 530/305 mm centres, 1350 kg/m3 block"
stressline_bb_125x225_530/305_650,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","125x225 @ 530/305 mm centres, 650 kg/m3 block"
stressline_bb_105x150_285_1970,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","105x150 @ 285 mm centres, 1970 kg/m3 block"
stressline_bb_105x150_285_1350,floor,precast,beam_block,one-way,Stressline,precast,,,metric,concrete,screed,pt,rebar,,,,,,,,,,,secondary,,,"Stressline Flooring Systems Guide 2022, pp. 10-11","105x150 @ 285 mm centres, 1350 kg/m3 block"
